"xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","pulses.in","pulses.out","lad","sum.lad"
17,27,0,0,370,373,1,3,3,0,4.82296613097571
18,0,0,0,373,373,1,373,373,0,5.92157841964382
18,1,0,0,373,373,1,373,373,0,5.92157841964382
18,2,0,0,373,373,1,373,373,0,5.92157841964382
18,3,65,0,373,373,1,373,308,0.191478636670241,5.92157841964382
18,4,53,0,373,373,1,308,255,0.188836237815148,5.92157841964382
18,5,0,0,373,373,1,255,255,0,5.92157841964382
18,6,155,0,373,373,1,255,100,0.936093359170335,5.92157841964382
18,7,51,0,373,373,1,100,49,0.713349887877465,5.92157841964382
18,8,15,0,373,373,1,49,34,0.365459773494465,5.92157841964382
18,9,25,0,373,373,1,34,9,1.32913594727994,5.92157841964382
18,10,8,0,373,373,1,9,1,2.19722457733622,5.92157841964382
18,11,0,0,373,373,1,1,1,0,5.92157841964382
18,12,1,0,373,373,1,1,0,0,5.92157841964382
18,13,0,0,373,373,1,0,0,0,5.92157841964382
18,14,0,0,373,373,1,0,0,0,5.92157841964382
18,15,0,0,373,373,1,0,0,0,5.92157841964382
18,16,0,0,373,373,1,0,0,0,5.92157841964382
18,17,0,0,373,373,1,0,0,0,5.92157841964382
18,18,0,0,373,373,1,0,0,0,5.92157841964382
18,19,0,0,373,373,1,0,0,0,5.92157841964382
18,20,0,0,373,373,1,0,0,0,5.92157841964382
18,21,0,0,373,373,1,0,0,0,5.92157841964382
18,22,0,0,373,373,1,0,0,0,5.92157841964382
18,23,0,0,373,373,1,0,0,0,5.92157841964382
18,24,0,0,373,373,1,0,0,0,5.92157841964382
18,25,0,0,373,373,1,0,0,0,5.92157841964382
18,26,0,0,373,373,1,0,0,0,5.92157841964382
18,27,0,0,373,373,1,0,0,0,5.92157841964382
19,0,0,0,373,373,1,373,373,0,5.92157841964382
19,1,0,0,373,373,1,373,373,0,5.92157841964382
19,2,0,0,373,373,1,373,373,0,5.92157841964382
19,3,0,0,373,373,1,373,373,0,5.92157841964382
19,4,0,0,373,373,1,373,373,0,5.92157841964382
19,5,0,0,373,373,1,373,373,0,5.92157841964382
19,6,123,0,373,373,1,373,250,0.400117501781569,5.92157841964382
19,7,115,0,373,373,1,250,135,0.616186139423817,5.92157841964382
19,8,0,0,373,373,1,135,135,0,5.92157841964382
19,9,9,0,373,373,1,135,126,0.0689928714869514,5.92157841964382
19,10,12,0,373,373,1,126,114,0.100083458556983,5.92157841964382
19,11,14,0,373,373,1,114,100,0.131028262406404,5.92157841964382
19,12,25,0,373,373,1,100,75,0.287682072451781,5.92157841964382
19,13,0,0,373,373,1,75,75,0,5.92157841964382
19,14,17,0,373,373,1,75,58,0.257045102989891,5.92157841964382
19,15,0,0,373,373,1,58,58,0,5.92157841964382
19,16,37,0,373,373,1,58,21,1.015920572823,5.92157841964382
19,17,0,0,373,373,1,21,21,0,5.92157841964382
19,18,0,0,373,373,1,21,21,0,5.92157841964382
19,19,18,0,373,373,1,21,3,1.94591014905531,5.92157841964382
19,20,2,0,373,373,1,3,1,1.09861228866811,5.92157841964382
19,21,1,0,373,373,1,1,0,0,5.92157841964382
19,22,0,0,373,373,1,0,0,0,5.92157841964382
19,23,0,0,373,373,1,0,0,0,5.92157841964382
19,24,0,0,373,373,1,0,0,0,5.92157841964382
19,25,0,0,373,373,1,0,0,0,5.92157841964382
19,26,0,0,373,373,1,0,0,0,5.92157841964382
19,27,0,0,373,373,1,0,0,0,5.92157841964382
20,0,0,0,372,372,1,372,372,0,5.2257466737132
20,1,0,0,372,372,1,372,372,0,5.2257466737132
20,2,0,0,372,372,1,372,372,0,5.2257466737132
20,3,0,0,372,372,1,372,372,0,5.2257466737132
20,4,0,0,372,372,1,372,372,0,5.2257466737132
20,5,0,0,372,372,1,372,372,0,5.2257466737132
20,6,356,0,372,372,1,372,16,3.14630513203337,5.2257466737132
20,7,14,0,372,372,1,16,2,2.07944154167984,5.2257466737132
20,8,0,0,372,372,1,2,2,0,5.2257466737132
20,9,0,0,372,372,1,2,2,0,5.2257466737132
20,10,0,0,372,372,1,2,2,0,5.2257466737132
20,11,0,0,372,372,1,2,2,0,5.2257466737132
20,12,0,0,372,372,1,2,2,0,5.2257466737132
20,13,0,0,372,372,1,2,2,0,5.2257466737132
20,14,0,0,372,372,1,2,2,0,5.2257466737132
20,15,2,0,372,372,1,2,0,0,5.2257466737132
20,16,0,0,372,372,1,0,0,0,5.2257466737132
20,17,0,0,372,372,1,0,0,0,5.2257466737132
20,18,0,0,372,372,1,0,0,0,5.2257466737132
20,19,0,0,372,372,1,0,0,0,5.2257466737132
20,20,0,0,372,372,1,0,0,0,5.2257466737132
20,21,0,0,372,372,1,0,0,0,5.2257466737132
20,22,0,0,372,372,1,0,0,0,5.2257466737132
20,23,0,0,372,372,1,0,0,0,5.2257466737132
20,24,0,0,372,372,1,0,0,0,5.2257466737132
20,25,0,0,372,372,1,0,0,0,5.2257466737132
20,26,0,0,372,372,1,0,0,0,5.2257466737132
20,27,0,0,372,372,1,0,0,0,5.2257466737132
21,0,0,0,307,309,1,309,309,0,5.0401940963378
21,1,0,0,307,309,1,309,309,0,5.0401940963378
21,2,0,0,307,309,1,309,309,0,5.0401940963378
21,3,5,2,307,309,1,309,304,0.0163135754915238,5.0401940963378
21,4,40,2,307,309,1,304,264,0.141078598259906,5.0401940963378
21,5,0,0,307,309,1,264,264,0,5.0401940963378
21,6,215,2,307,309,1,264,49,1.68412880503569,5.0401940963378
21,7,25,2,307,309,1,49,24,0.713766467762681,5.0401940963378
21,8,11,2,307,309,1,24,13,0.613104472886409,5.0401940963378
21,9,0,0,307,309,1,13,13,0,5.0401940963378
21,10,0,0,307,309,1,13,13,0,5.0401940963378
21,11,0,0,307,309,1,13,13,0,5.0401940963378
21,12,0,0,307,309,1,13,13,0,5.0401940963378
21,13,0,0,307,309,1,13,13,0,5.0401940963378
21,14,0,0,307,309,1,13,13,0,5.0401940963378
21,15,0,0,307,309,1,13,13,0,5.0401940963378
21,16,0,0,307,309,1,13,13,0,5.0401940963378
21,17,0,0,307,309,1,13,13,0,5.0401940963378
21,18,0,0,307,309,1,13,13,0,5.0401940963378
21,19,2,2,307,309,1,13,11,0.167054084663166,5.0401940963378
21,20,6,2,307,309,1,11,5,0.78845736036427,5.0401940963378
21,21,0,0,307,309,1,5,5,0,5.0401940963378
21,22,0,0,307,309,1,5,5,0,5.0401940963378
21,23,0,0,307,309,1,5,5,0,5.0401940963378
21,24,1,2,307,309,1,5,4,0.22314355131421,5.0401940963378
21,25,2,2,307,309,1,4,2,0.693147180559945,5.0401940963378
21,26,0,0,307,309,1,2,2,0,5.0401940963378
21,27,0,0,307,309,1,2,2,0,5.0401940963378
22,0,0,0,308,308,1,308,308,0,4.12066187053947
22,1,0,0,308,308,1,308,308,0,4.12066187053947
22,2,0,0,308,308,1,308,308,0,4.12066187053947
22,3,34,0,308,308,1,308,274,0.116971676585504,4.12066187053947
22,4,266,0,308,308,1,274,8,3.53368656470823,4.12066187053947
22,5,0,0,308,308,1,8,8,0,4.12066187053947
22,6,0,0,308,308,1,8,8,0,4.12066187053947
22,7,3,0,308,308,1,8,5,0.470003629245736,4.12066187053947
22,8,5,0,308,308,1,5,0,0,4.12066187053947
22,9,0,0,308,308,1,0,0,0,4.12066187053947
22,10,0,0,308,308,1,0,0,0,4.12066187053947
22,11,0,0,308,308,1,0,0,0,4.12066187053947
22,12,0,0,308,308,1,0,0,0,4.12066187053947
22,13,0,0,308,308,1,0,0,0,4.12066187053947
22,14,0,0,308,308,1,0,0,0,4.12066187053947
22,15,0,0,308,308,1,0,0,0,4.12066187053947
22,16,0,0,308,308,1,0,0,0,4.12066187053947
22,17,0,0,308,308,1,0,0,0,4.12066187053947
22,18,0,0,308,308,1,0,0,0,4.12066187053947
22,19,0,0,308,308,1,0,0,0,4.12066187053947
22,20,0,0,308,308,1,0,0,0,4.12066187053947
22,21,0,0,308,308,1,0,0,0,4.12066187053947
22,22,0,0,308,308,1,0,0,0,4.12066187053947
22,23,0,0,308,308,1,0,0,0,4.12066187053947
22,24,0,0,308,308,1,0,0,0,4.12066187053947
22,25,0,0,308,308,1,0,0,0,4.12066187053947
22,26,0,0,308,308,1,0,0,0,4.12066187053947
22,27,0,0,308,308,1,0,0,0,4.12066187053947
23,0,0,0,308,308,1,308,308,0,1.54044504094715
23,1,0,0,308,308,1,308,308,0,1.54044504094715
23,2,0,0,308,308,1,308,308,0,1.54044504094715
23,3,3,0,308,308,1,308,305,0.00978800636616294,1.54044504094715
23,4,147,0,308,308,1,305,158,0.657716743580445,1.54044504094715
23,5,78,0,308,308,1,158,80,0.680568398353085,1.54044504094715
23,6,5,0,308,308,1,80,75,0.0645385211375712,1.54044504094715
23,7,9,0,308,308,1,75,66,0.127833371509885,1.54044504094715
23,8,66,0,308,308,1,66,0,0,1.54044504094715
23,9,0,0,308,308,1,0,0,0,1.54044504094715
23,10,0,0,308,308,1,0,0,0,1.54044504094715
23,11,0,0,308,308,1,0,0,0,1.54044504094715
23,12,0,0,308,308,1,0,0,0,1.54044504094715
23,13,0,0,308,308,1,0,0,0,1.54044504094715
23,14,0,0,308,308,1,0,0,0,1.54044504094715
23,15,0,0,308,308,1,0,0,0,1.54044504094715
23,16,0,0,308,308,1,0,0,0,1.54044504094715
23,17,0,0,308,308,1,0,0,0,1.54044504094715
23,18,0,0,308,308,1,0,0,0,1.54044504094715
23,19,0,0,308,308,1,0,0,0,1.54044504094715
23,20,0,0,308,308,1,0,0,0,1.54044504094715
23,21,0,0,308,308,1,0,0,0,1.54044504094715
23,22,0,0,308,308,1,0,0,0,1.54044504094715
23,23,0,0,308,308,1,0,0,0,1.54044504094715
23,24,0,0,308,308,1,0,0,0,1.54044504094715
23,25,0,0,308,308,1,0,0,0,1.54044504094715
23,26,0,0,308,308,1,0,0,0,1.54044504094715
23,27,0,0,308,308,1,0,0,0,1.54044504094715
24,0,0,0,280,308,1,308,308,0,2.39789527279837
24,1,0,0,280,308,1,308,308,0,2.39789527279837
24,2,0,0,280,308,1,308,308,0,2.39789527279837
24,3,0,0,280,308,1,308,308,0,2.39789527279837
24,4,0,0,280,308,1,308,308,0,2.39789527279837
24,5,0,0,280,308,1,308,308,0,2.39789527279837
24,6,0,0,280,308,1,308,308,0,2.39789527279837
24,7,58,28,280,308,1,308,250,0.208638865111328,2.39789527279837
24,8,112,28,280,308,1,250,138,0.594207232705042,2.39789527279837
24,9,5,28,280,308,1,138,133,0.036904556935451,2.39789527279837
24,10,3,28,280,308,1,133,130,0.0228146777661713,2.39789527279837
24,11,0,0,280,308,1,130,130,0,2.39789527279837
24,12,2,28,280,308,1,130,128,0.0155041865359653,2.39789527279837
24,13,26,28,280,308,1,128,102,0.227057450635346,2.39789527279837
24,14,51,28,280,308,1,102,51,0.693147180559945,2.39789527279837
24,15,0,0,280,308,1,51,51,0,2.39789527279837
24,16,4,28,280,308,1,51,47,0.0816780310142671,2.39789527279837
24,17,19,28,280,308,1,47,28,0.517943091534855,2.39789527279837
24,18,0,0,280,308,1,28,28,0,2.39789527279837
24,19,0,0,280,308,1,28,28,0,2.39789527279837
24,20,0,0,280,308,1,28,28,0,2.39789527279837
24,21,0,0,280,308,1,28,28,0,2.39789527279837
24,22,0,0,280,308,1,28,28,0,2.39789527279837
24,23,0,0,280,308,1,28,28,0,2.39789527279837
24,24,0,0,280,308,1,28,28,0,2.39789527279837
24,25,0,0,280,308,1,28,28,0,2.39789527279837
24,26,0,0,280,308,1,28,28,0,2.39789527279837
24,27,0,0,280,308,1,28,28,0,2.39789527279837
25,0,0,0,229,308,1,308,308,0,1.36065193050655
25,1,0,0,229,308,1,308,308,0,1.36065193050655
25,2,0,0,229,308,1,308,308,0,1.36065193050655
25,3,0,0,229,308,1,308,308,0,1.36065193050655
25,4,0,0,229,308,1,308,308,0,1.36065193050655
25,5,0,0,229,308,1,308,308,0,1.36065193050655
25,6,0,0,229,308,1,308,308,0,1.36065193050655
25,7,0,0,229,308,1,308,308,0,1.36065193050655
25,8,0,0,229,308,1,308,308,0,1.36065193050655
25,9,0,0,229,308,1,308,308,0,1.36065193050655
25,10,0,0,229,308,1,308,308,0,1.36065193050655
25,11,0,0,229,308,1,308,308,0,1.36065193050655
25,12,0,0,229,308,1,308,308,0,1.36065193050655
25,13,216,79,229,308,1,308,92,1.20831120592453,1.36065193050655
25,14,13,79,229,308,1,92,79,0.152340724582019,1.36065193050655
25,15,0,0,229,308,1,79,79,0,1.36065193050655
25,16,0,0,229,308,1,79,79,0,1.36065193050655
25,17,0,0,229,308,1,79,79,0,1.36065193050655
25,18,0,0,229,308,1,79,79,0,1.36065193050655
25,19,0,0,229,308,1,79,79,0,1.36065193050655
25,20,0,0,229,308,1,79,79,0,1.36065193050655
25,21,0,0,229,308,1,79,79,0,1.36065193050655
25,22,0,0,229,308,1,79,79,0,1.36065193050655
25,23,0,0,229,308,1,79,79,0,1.36065193050655
25,24,0,0,229,308,1,79,79,0,1.36065193050655
25,25,0,0,229,308,1,79,79,0,1.36065193050655
25,26,0,0,229,308,1,79,79,0,1.36065193050655
25,27,0,0,229,308,1,79,79,0,1.36065193050655
26,0,0,0,292,308,1,308,308,0,2.95751106073379
26,1,0,0,292,308,1,308,308,0,2.95751106073379
26,2,0,0,292,308,1,308,308,0,2.95751106073379
26,3,0,0,292,308,1,308,308,0,2.95751106073379
26,4,0,0,292,308,1,308,308,0,2.95751106073379
26,5,0,0,292,308,1,308,308,0,2.95751106073379
26,6,0,0,292,308,1,308,308,0,2.95751106073379
26,7,0,0,292,308,1,308,308,0,2.95751106073379
26,8,32,16,292,308,1,308,276,0.109698917256425,2.95751106073379
26,9,0,0,292,308,1,276,276,0,2.95751106073379
26,10,0,0,292,308,1,276,276,0,2.95751106073379
26,11,78,16,292,308,1,276,198,0.332133835022615,2.95751106073379
26,12,3,16,292,308,1,198,195,0.0152674721307884,2.95751106073379
26,13,162,16,292,308,1,195,33,1.77649199709727,2.95751106073379
26,14,17,16,292,308,1,33,16,0.723918839226699,2.95751106073379
26,15,0,0,292,308,1,16,16,0,2.95751106073379
26,16,0,0,292,308,1,16,16,0,2.95751106073379
26,17,0,0,292,308,1,16,16,0,2.95751106073379
26,18,0,0,292,308,1,16,16,0,2.95751106073379
26,19,0,0,292,308,1,16,16,0,2.95751106073379
26,20,0,0,292,308,1,16,16,0,2.95751106073379
26,21,0,0,292,308,1,16,16,0,2.95751106073379
26,22,0,0,292,308,1,16,16,0,2.95751106073379
26,23,0,0,292,308,1,16,16,0,2.95751106073379
26,24,0,0,292,308,1,16,16,0,2.95751106073379
26,25,0,0,292,308,1,16,16,0,2.95751106073379
26,26,0,0,292,308,1,16,16,0,2.95751106073379
26,27,0,0,292,308,1,16,16,0,2.95751106073379
27,0,0,0,308,308,1,308,308,0,4.34380542185368
27,1,0,0,308,308,1,308,308,0,4.34380542185368
27,2,0,0,308,308,1,308,308,0,4.34380542185368
27,3,3,0,308,308,1,308,305,0.00978800636616294,4.34380542185368
27,4,149,0,308,308,1,305,156,0.670455769357875,4.34380542185368
27,5,5,0,308,308,1,156,151,0.0325761704346127,4.34380542185368
27,6,43,0,308,308,1,151,108,0.335148609690705,4.34380542185368
27,7,2,0,308,308,1,108,106,0.0186921330121525,4.34380542185368
27,8,102,0,308,308,1,106,4,3.27714473299218,4.34380542185368
27,9,0,0,308,308,1,4,4,0,4.34380542185368
27,10,0,0,308,308,1,4,4,0,4.34380542185368
27,11,0,0,308,308,1,4,4,0,4.34380542185368
27,12,0,0,308,308,1,4,4,0,4.34380542185368
27,13,4,0,308,308,1,4,0,0,4.34380542185368
27,14,0,0,308,308,1,0,0,0,4.34380542185368
27,15,0,0,308,308,1,0,0,0,4.34380542185368
27,16,0,0,308,308,1,0,0,0,4.34380542185368
27,17,0,0,308,308,1,0,0,0,4.34380542185368
27,18,0,0,308,308,1,0,0,0,4.34380542185368
27,19,0,0,308,308,1,0,0,0,4.34380542185368
27,20,0,0,308,308,1,0,0,0,4.34380542185368
27,21,0,0,308,308,1,0,0,0,4.34380542185368
27,22,0,0,308,308,1,0,0,0,4.34380542185368
27,23,0,0,308,308,1,0,0,0,4.34380542185368
27,24,0,0,308,308,1,0,0,0,4.34380542185368
27,25,0,0,308,308,1,0,0,0,4.34380542185368
27,26,0,0,308,308,1,0,0,0,4.34380542185368
27,27,0,0,308,308,1,0,0,0,4.34380542185368
28,0,0,0,308,308,1,308,308,0,3.93834031374552
28,1,0,0,308,308,1,308,308,0,3.93834031374552
28,2,0,0,308,308,1,308,308,0,3.93834031374552
28,3,221,0,308,308,1,308,87,1.26419166431899,3.93834031374552
28,4,22,0,308,308,1,87,65,0.291520848758947,3.93834031374552
28,5,49,0,308,308,1,65,16,1.40179854765586,3.93834031374552
28,6,0,0,308,308,1,16,16,0,3.93834031374552
28,7,6,0,308,308,1,16,10,0.470003629245736,3.93834031374552
28,8,4,0,308,308,1,10,6,0.510825623765991,3.93834031374552
28,9,6,0,308,308,1,6,0,0,3.93834031374552
28,10,0,0,308,308,1,0,0,0,3.93834031374552
28,11,0,0,308,308,1,0,0,0,3.93834031374552
28,12,0,0,308,308,1,0,0,0,3.93834031374552
28,13,0,0,308,308,1,0,0,0,3.93834031374552
28,14,0,0,308,308,1,0,0,0,3.93834031374552
28,15,0,0,308,308,1,0,0,0,3.93834031374552
28,16,0,0,308,308,1,0,0,0,3.93834031374552
28,17,0,0,308,308,1,0,0,0,3.93834031374552
28,18,0,0,308,308,1,0,0,0,3.93834031374552
28,19,0,0,308,308,1,0,0,0,3.93834031374552
28,20,0,0,308,308,1,0,0,0,3.93834031374552
28,21,0,0,308,308,1,0,0,0,3.93834031374552
28,22,0,0,308,308,1,0,0,0,3.93834031374552
28,23,0,0,308,308,1,0,0,0,3.93834031374552
28,24,0,0,308,308,1,0,0,0,3.93834031374552
28,25,0,0,308,308,1,0,0,0,3.93834031374552
28,26,0,0,308,308,1,0,0,0,3.93834031374552
28,27,0,0,308,308,1,0,0,0,3.93834031374552
29,0,0,0,308,308,1,308,308,0,1.145132304303
29,1,0,0,308,308,1,308,308,0,1.145132304303
29,2,0,0,308,308,1,308,308,0,1.145132304303
29,3,0,0,308,308,1,308,308,0,1.145132304303
29,4,0,0,308,308,1,308,308,0,1.145132304303
29,5,47,0,308,308,1,308,261,0.165579375650881,1.145132304303
29,6,2,0,308,308,1,261,259,0.00769234562315564,1.145132304303
29,7,161,0,308,308,1,259,98,0.971860583028966,1.145132304303
29,8,0,0,308,308,1,98,98,0,1.145132304303
29,9,98,0,308,308,1,98,0,0,1.145132304303
29,10,0,0,308,308,1,0,0,0,1.145132304303
29,11,0,0,308,308,1,0,0,0,1.145132304303
29,12,0,0,308,308,1,0,0,0,1.145132304303
29,13,0,0,308,308,1,0,0,0,1.145132304303
29,14,0,0,308,308,1,0,0,0,1.145132304303
29,15,0,0,308,308,1,0,0,0,1.145132304303
29,16,0,0,308,308,1,0,0,0,1.145132304303
29,17,0,0,308,308,1,0,0,0,1.145132304303
29,18,0,0,308,308,1,0,0,0,1.145132304303
29,19,0,0,308,308,1,0,0,0,1.145132304303
29,20,0,0,308,308,1,0,0,0,1.145132304303
29,21,0,0,308,308,1,0,0,0,1.145132304303
29,22,0,0,308,308,1,0,0,0,1.145132304303
29,23,0,0,308,308,1,0,0,0,1.145132304303
29,24,0,0,308,308,1,0,0,0,1.145132304303
29,25,0,0,308,308,1,0,0,0,1.145132304303
29,26,0,0,308,308,1,0,0,0,1.145132304303
29,27,0,0,308,308,1,0,0,0,1.145132304303
30,0,0,0,291,308,1,308,308,0,2.89688643891736
30,1,0,0,291,308,1,308,308,0,2.89688643891736
30,2,0,0,291,308,1,308,308,0,2.89688643891736
30,3,0,0,291,308,1,308,308,0,2.89688643891736
30,4,0,0,291,308,1,308,308,0,2.89688643891736
30,5,0,0,291,308,1,308,308,0,2.89688643891736
30,6,26,17,291,308,1,308,282,0.0881927120354609,2.89688643891736
30,7,6,17,291,308,1,282,276,0.0215062052209637,2.89688643891736
30,8,103,17,291,308,1,276,173,0.467109271219371,2.89688643891736
30,9,42,17,291,308,1,173,131,0.278094271296627,2.89688643891736
30,10,0,0,291,308,1,131,131,0,2.89688643891736
30,11,0,0,291,308,1,131,131,0,2.89688643891736
30,12,0,0,291,308,1,131,131,0,2.89688643891736
30,13,0,0,291,308,1,131,131,0,2.89688643891736
30,14,0,0,291,308,1,131,131,0,2.89688643891736
30,15,0,0,291,308,1,131,131,0,2.89688643891736
30,16,0,0,291,308,1,131,131,0,2.89688643891736
30,17,0,0,291,308,1,131,131,0,2.89688643891736
30,18,5,17,291,308,1,131,126,0.0389154162496736,2.89688643891736
30,19,5,17,291,308,1,126,121,0.040491361354737,2.89688643891736
30,20,93,17,291,308,1,121,28,1.46358603542154,2.89688643891736
30,21,1,17,291,308,1,28,27,0.0363676441708748,2.89688643891736
30,22,5,17,291,308,1,27,22,0.204794412646013,2.89688643891736
30,23,3,17,291,308,1,22,19,0.146603474191875,2.89688643891736
30,24,2,17,291,308,1,19,17,0.111225635110224,2.89688643891736
30,25,0,0,291,308,1,17,17,0,2.89688643891736
30,26,0,0,291,308,1,17,17,0,2.89688643891736
30,27,0,0,291,308,1,17,17,0,2.89688643891736
31,0,0,0,360,362,1,362,362,0,5.19849703126583
31,1,0,0,360,362,1,362,362,0,5.19849703126583
31,2,0,0,360,362,1,362,362,0,5.19849703126583
31,3,0,0,360,362,1,362,362,0,5.19849703126583
31,4,0,0,360,362,1,362,362,0,5.19849703126583
31,5,0,0,360,362,1,362,362,0,5.19849703126583
31,6,0,0,360,362,1,362,362,0,5.19849703126583
31,7,0,0,360,362,1,362,362,0,5.19849703126583
31,8,0,0,360,362,1,362,362,0,5.19849703126583
31,9,0,0,360,362,1,362,362,0,5.19849703126583
31,10,0,0,360,362,1,362,362,0,5.19849703126583
31,11,0,0,360,362,1,362,362,0,5.19849703126583
31,12,0,0,360,362,1,362,362,0,5.19849703126583
31,13,0,0,360,362,1,362,362,0,5.19849703126583
31,14,0,0,360,362,1,362,362,0,5.19849703126583
31,15,0,0,360,362,1,362,362,0,5.19849703126583
31,16,0,0,360,362,1,362,362,0,5.19849703126583
31,17,0,0,360,362,1,362,362,0,5.19849703126583
31,18,29,2,360,362,1,362,333,0.0835017218453272,5.19849703126583
31,19,52,2,360,362,1,333,281,0.169787820646698,5.19849703126583
31,20,174,2,360,362,1,281,107,0.96552583487184,5.19849703126583
31,21,37,2,360,362,1,107,70,0.424333592412547,5.19849703126583
31,22,54,2,360,362,1,70,16,1.47590651980958,5.19849703126583
31,23,10,2,360,362,1,16,6,0.980829253011726,5.19849703126583
31,24,3,2,360,362,1,6,3,0.693147180559945,5.19849703126583
31,25,1,2,360,362,1,3,2,0.405465108108164,5.19849703126583
31,26,0,0,360,362,1,2,2,0,5.19849703126583
31,27,0,0,360,362,1,2,2,0,5.19849703126583
32,0,0,0,361,361,1,361,361,0,5.88887795833288
32,1,0,0,361,361,1,361,361,0,5.88887795833288
32,2,0,0,361,361,1,361,361,0,5.88887795833288
32,3,0,0,361,361,1,361,361,0,5.88887795833288
32,4,0,0,361,361,1,361,361,0,5.88887795833288
32,5,0,0,361,361,1,361,361,0,5.88887795833288
32,6,0,0,361,361,1,361,361,0,5.88887795833288
32,7,0,0,361,361,1,361,361,0,5.88887795833288
32,8,0,0,361,361,1,361,361,0,5.88887795833288
32,9,0,0,361,361,1,361,361,0,5.88887795833288
32,10,0,0,361,361,1,361,361,0,5.88887795833288
32,11,0,0,361,361,1,361,361,0,5.88887795833288
32,12,0,0,361,361,1,361,361,0,5.88887795833288
32,13,0,0,361,361,1,361,361,0,5.88887795833288
32,14,0,0,361,361,1,361,361,0,5.88887795833288
32,15,0,0,361,361,1,361,361,0,5.88887795833288
32,16,0,0,361,361,1,361,361,0,5.88887795833288
32,17,0,0,361,361,1,361,361,0,5.88887795833288
32,18,0,0,361,361,1,361,361,0,5.88887795833288
32,19,0,0,361,361,1,361,361,0,5.88887795833288
32,20,134,0,361,361,1,361,227,0.463927940851478,5.88887795833288
32,21,29,0,361,361,1,227,198,0.136682986786867,5.88887795833288
32,22,136,0,361,361,1,198,62,1.16113264564944,5.88887795833288
32,23,14,0,361,361,1,62,48,0.255933374137201,5.88887795833288
32,24,12,0,361,361,1,48,36,0.287682072451781,5.88887795833288
32,25,28,0,361,361,1,36,8,1.50407739677627,5.88887795833288
32,26,7,0,361,361,1,8,1,2.07944154167984,5.88887795833288
32,27,1,0,361,361,1,1,0,0,5.88887795833288
33,0,0,0,361,361,1,361,361,0,5.88887795833288
33,1,0,0,361,361,1,361,361,0,5.88887795833288
33,2,0,0,361,361,1,361,361,0,5.88887795833288
33,3,0,0,361,361,1,361,361,0,5.88887795833288
33,4,0,0,361,361,1,361,361,0,5.88887795833288
33,5,0,0,361,361,1,361,361,0,5.88887795833288
33,6,0,0,361,361,1,361,361,0,5.88887795833288
33,7,0,0,361,361,1,361,361,0,5.88887795833288
33,8,151,0,361,361,1,361,210,0.541770427615412,5.88887795833288
33,9,67,0,361,361,1,210,143,0.384262900457561,5.88887795833288
33,10,0,0,361,361,1,143,143,0,5.88887795833288
33,11,0,0,361,361,1,143,143,0,5.88887795833288
33,12,0,0,361,361,1,143,143,0,5.88887795833288
33,13,0,0,361,361,1,143,143,0,5.88887795833288
33,14,0,0,361,361,1,143,143,0,5.88887795833288
33,15,0,0,361,361,1,143,143,0,5.88887795833288
33,16,0,0,361,361,1,143,143,0,5.88887795833288
33,17,0,0,361,361,1,143,143,0,5.88887795833288
33,18,0,0,361,361,1,143,143,0,5.88887795833288
33,19,0,0,361,361,1,143,143,0,5.88887795833288
33,20,20,0,361,361,1,143,123,0.15066027488749,5.88887795833288
33,21,38,0,361,361,1,123,85,0.369533098882101,5.88887795833288
33,22,12,0,361,361,1,85,73,0.152191815341925,5.88887795833288
33,23,8,0,361,361,1,73,65,0.116072171252754,5.88887795833288
33,24,10,0,361,361,1,65,55,0.167054084663166,5.88887795833288
33,25,35,0,361,361,1,55,20,1.01160091167848,5.88887795833288
33,26,19,0,361,361,1,20,1,2.99573227355399,5.88887795833288
33,27,1,0,361,361,1,1,0,0,5.88887795833288
34,0,0,0,361,361,1,361,361,0,4.50258359721299
34,1,0,0,361,361,1,361,361,0,4.50258359721299
34,2,0,0,361,361,1,361,361,0,4.50258359721299
34,3,0,0,361,361,1,361,361,0,4.50258359721299
34,4,31,0,361,361,1,361,330,0.089785303872355,4.50258359721299
34,5,5,0,361,361,1,330,325,0.0152674721307884,4.50258359721299
34,6,22,0,361,361,1,325,303,0.0700923768203683,4.50258359721299
34,7,0,0,361,361,1,303,303,0,4.50258359721299
34,8,52,0,361,361,1,303,251,0.188279866377585,4.50258359721299
34,9,158,0,361,361,1,251,93,0.992853445978528,4.50258359721299
34,10,59,0,361,361,1,93,34,1.00623896853709,4.50258359721299
34,11,3,0,361,361,1,34,31,0.0923733201310151,4.50258359721299
34,12,21,0,361,361,1,31,10,1.1314021114911,4.50258359721299
34,13,5,0,361,361,1,10,5,0.693147180559945,4.50258359721299
34,14,0,0,361,361,1,5,5,0,4.50258359721299
34,15,0,0,361,361,1,5,5,0,4.50258359721299
34,16,0,0,361,361,1,5,5,0,4.50258359721299
34,17,0,0,361,361,1,5,5,0,4.50258359721299
34,18,0,0,361,361,1,5,5,0,4.50258359721299
34,19,0,0,361,361,1,5,5,0,4.50258359721299
34,20,1,0,361,361,1,5,4,0.22314355131421,4.50258359721299
34,21,4,0,361,361,1,4,0,0,4.50258359721299
34,22,0,0,361,361,1,0,0,0,4.50258359721299
34,23,0,0,361,361,1,0,0,0,4.50258359721299
34,24,0,0,361,361,1,0,0,0,4.50258359721299
