-20,-20,1,0.001654326
-20,-20,2,0.001085822
-20,-20,3,0.000786203
-20,-20,4,0.000639561
-20,-20,5,8.95E-05
-20,-20,6,0
-20,-20,7,0
-20,-20,8,0
-20,-20,9,0.00224673
-20,-20,10,0.011855671
-20,-20,11,0.013978805
-20,-20,12,0.00561297
-20,-20,13,0.002605264
-20,-20,14,0.00142378
-20,-20,15,6.95E-05
-20,-20,16,0
-20,-20,17,0
-20,-20,18,0.001456762
-20,-20,19,0.006815934
-20,-20,20,0.006211716
-20,-20,21,0.001340719
-20,-20,22,0.003653842
-20,-20,23,0.005901123
-20,-20,24,0.003324455
-20,-20,25,0.000632333
-20,-20,26,0
-20,-20,27,0
-20,-20,28,0
-20,-20,29,7.95E-06
-20,-20,30,2.89E-06
-20,-20,31,0
-20,-20,32,0
-20,-20,1,0.001654326
-20,-20,2,0.001085822
-20,-20,3,0.000786203
-20,-20,4,0.000639561
-20,-20,5,8.95E-05
-20,-20,6,0
-20,-20,7,0
-20,-20,8,0
-20,-20,9,0.00224673
-20,-20,10,0.011855671
-20,-20,11,0.013978805
-20,-20,12,0.00561297
-20,-20,13,0.002605264
-20,-20,14,0.00142378
-20,-20,15,6.95E-05
-20,-20,16,0
-20,-20,17,0
-20,-20,18,0.001456762
-20,-20,19,0.006815934
-20,-20,20,0.006211716
-20,-20,21,0.001340719
-20,-20,22,0.003653842
-20,-20,23,0.005901123
-20,-20,24,0.003324455
-20,-20,25,0.000632333
-20,-20,26,0
-20,-20,27,0
-20,-20,28,0
-20,-20,29,7.95E-06
-20,-20,30,2.89E-06
-20,-20,31,0
-20,-20,32,0
-20,-19,1,0
-20,-19,2,0
-20,-19,3,0
-20,-19,4,6.20E-06
-20,-19,5,2.02E-05
-20,-19,6,0
-20,-19,7,0
-20,-19,8,0
-20,-19,9,0.001200905
-20,-19,10,0.007885512
-20,-19,11,0.007669339
-20,-19,12,0.00217418
-20,-19,13,0.006170709
-20,-19,14,0.006747763
-20,-19,15,0.000687253
-20,-19,16,0
-20,-19,17,0
-20,-19,18,0.027889649
-20,-19,19,0.183215047
-20,-19,20,0.187687977
-20,-19,21,0.059769375
-20,-19,22,0.063799604
-20,-19,23,0.06424273
-20,-19,24,0.022866144
-20,-19,25,0
-20,-19,26,0
-20,-19,27,0
-20,-19,28,0.000103301
-20,-19,29,7.82E-05
-20,-19,30,9.46E-06
-20,-19,31,0
-20,-19,32,0
-20,-19,1,0
-20,-19,2,0
-20,-19,3,0
-20,-19,4,6.20E-06
-20,-19,5,2.02E-05
-20,-19,6,0
-20,-19,7,0
-20,-19,8,0
-20,-19,9,0.001200905
-20,-19,10,0.007885512
-20,-19,11,0.007669339
-20,-19,12,0.00217418
-20,-19,13,0.006170709
-20,-19,14,0.006747763
-20,-19,15,0.000687253
-20,-19,16,0
-20,-19,17,0
-20,-19,18,0.027889649
-20,-19,19,0.183215047
-20,-19,20,0.187687977
-20,-19,21,0.059769375
-20,-19,22,0.063799604
-20,-19,23,0.06424273
-20,-19,24,0.022866144
-20,-19,25,0
-20,-19,26,0
-20,-19,27,0
-20,-19,28,0.000103301
-20,-19,29,7.82E-05
-20,-19,30,9.46E-06
-20,-19,31,0
-20,-19,32,0
-20,-18,1,0
-20,-18,2,0
-20,-18,3,0
-20,-18,4,0.000895484
-20,-18,5,0.005963025
-20,-18,6,0.005940646
-20,-18,7,0.000578226
-20,-18,8,0
-20,-18,9,0.000717545
-20,-18,10,0.011317697
-20,-18,11,0.019505621
-20,-18,12,0.011083964
-20,-18,13,0.000856759
-20,-18,14,0
-20,-18,15,0
-20,-18,16,0
-20,-18,17,0
-20,-18,18,0.003209505
-20,-18,19,0.034842024
-20,-18,20,0.055293248
-20,-18,21,0.075782328
-20,-18,22,0.072040985
-20,-18,23,0.022042015
-20,-18,24,0
-20,-18,25,0
-20,-18,26,0
-20,-18,27,0.000132736
-20,-18,28,8.00E-05
-20,-18,29,6.84E-06
-20,-18,30,0
-20,-18,31,0
-20,-18,32,0
-20,-18,1,0
-20,-18,2,0
-20,-18,3,0
-20,-18,4,0.000895484
-20,-18,5,0.005963025
-20,-18,6,0.005940646
-20,-18,7,0.000578226
-20,-18,8,0
-20,-18,9,0.000717545
-20,-18,10,0.011317697
-20,-18,11,0.019505621
-20,-18,12,0.011083964
-20,-18,13,0.000856759
-20,-18,14,0
-20,-18,15,0
-20,-18,16,0
-20,-18,17,0
-20,-18,18,0.003209505
-20,-18,19,0.034842024
-20,-18,20,0.055293248
-20,-18,21,0.075782328
-20,-18,22,0.072040985
-20,-18,23,0.022042015
-20,-18,24,0
-20,-18,25,0
-20,-18,26,0
-20,-18,27,0.000132736
-20,-18,28,8.00E-05
-20,-18,29,6.84E-06
-20,-18,30,0
-20,-18,31,0
-20,-18,32,0
-20,-17,1,0
-20,-17,2,0
-20,-17,3,0.000211407
-20,-17,4,0.001340097
-20,-17,5,0.0012606
-20,-17,6,0.000605223
-20,-17,7,0.002497879
-20,-17,8,0.002472265
-20,-17,9,0.000393201
-20,-17,10,0.00080832
-20,-17,11,0.002306629
-20,-17,12,0.001772292
-20,-17,13,0.000212081
-20,-17,14,0
-20,-17,15,0
-20,-17,16,1.45E-05
-20,-17,17,0
-20,-17,18,0
-20,-17,19,0
-20,-17,20,0.003481533
-20,-17,21,0.009655903
-20,-17,22,0.007618812
-20,-17,23,0.000940236
-20,-17,24,0
-20,-17,25,0
-20,-17,26,0
-20,-17,27,2.06E-05
-20,-17,28,5.52E-06
-20,-17,29,0
-20,-17,30,0
-20,-17,31,0
-20,-17,32,4.32E-08
-20,-17,1,0
-20,-17,2,0
-20,-17,3,0.000211407
-20,-17,4,0.001340097
-20,-17,5,0.0012606
-20,-17,6,0.000605223
-20,-17,7,0.002497879
-20,-17,8,0.002472265
-20,-17,9,0.000393201
-20,-17,10,0.00080832
-20,-17,11,0.002306629
-20,-17,12,0.001772292
-20,-17,13,0.000212081
-20,-17,14,0
-20,-17,15,0
-20,-17,16,1.45E-05
-20,-17,17,0
-20,-17,18,0
-20,-17,19,0
-20,-17,20,0.003481533
-20,-17,21,0.009655903
-20,-17,22,0.007618812
-20,-17,23,0.000940236
-20,-17,24,0
-20,-17,25,0
-20,-17,26,0
-20,-17,27,2.06E-05
-20,-17,28,5.52E-06
-20,-17,29,0
-20,-17,30,0
-20,-17,31,0
-20,-17,32,4.32E-08
-20,-16,1,0
-20,-16,2,0
-20,-16,3,0
-20,-16,4,0.004670689
-20,-16,5,0.028554182
-20,-16,6,0.044888538
-20,-16,7,0.035815125
-20,-16,8,0.025253719
-20,-16,9,0.022903417
-20,-16,10,0.06003627
-20,-16,11,0.077971069
-20,-16,12,0.033395914
-20,-16,13,0.004214257
-20,-16,14,7.35E-05
-20,-16,15,0
-20,-16,16,0
-20,-16,17,0
-20,-16,18,0
-20,-16,19,0.011327873
-20,-16,20,0.038999725
-20,-16,21,0.040139477
-20,-16,22,0.01274722
-20,-16,23,0
-20,-16,24,0
-20,-16,25,0
-20,-16,26,7.18E-05
-20,-16,27,4.56E-05
-20,-16,28,4.26E-06
-20,-16,29,0
-20,-16,30,0
-20,-16,31,2.33E-08
-20,-16,32,2.11E-07
-20,-16,1,0
-20,-16,2,0
-20,-16,3,0
-20,-16,4,0.004670689
-20,-16,5,0.028554182
-20,-16,6,0.044888538
-20,-16,7,0.035815125
-20,-16,8,0.025253719
-20,-16,9,0.022903417
-20,-16,10,0.06003627
-20,-16,11,0.077971069
-20,-16,12,0.033395914
-20,-16,13,0.004214257
-20,-16,14,7.35E-05
-20,-16,15,0
-20,-16,16,0
-20,-16,17,0
-20,-16,18,0
-20,-16,19,0.011327873
-20,-16,20,0.038999725
-20,-16,21,0.040139477
-20,-16,22,0.01274722
-20,-16,23,0
-20,-16,24,0
-20,-16,25,0
-20,-16,26,7.18E-05
-20,-16,27,4.56E-05
-20,-16,28,4.26E-06
-20,-16,29,0
-20,-16,30,0
-20,-16,31,2.33E-08
-20,-16,32,2.11E-07
-20,-15,1,0
-20,-15,2,0
-20,-15,3,0
-20,-15,4,0.006856204
-20,-15,5,0.039757528
-20,-15,6,0.045329991
-20,-15,7,0.042289332
-20,-15,8,0.056566412
-20,-15,9,0.055033187
-20,-15,10,0.033562892
-20,-15,11,0.005244606
-20,-15,12,0
-20,-15,13,0
-20,-15,14,0.000878212
-20,-15,15,0.000225217
-20,-15,16,0
-20,-15,17,0
-20,-15,18,0
-20,-15,19,1.82E-06
-20,-15,20,8.83E-07
-20,-15,21,4.04E-08
-20,-15,22,0
-20,-15,23,0
-20,-15,24,1.82E-09
-20,-15,25,2.71E-09
-20,-15,26,4.95E-10
-20,-15,27,0
-20,-15,28,0
-20,-15,29,0
-20,-15,30,6.55E-12
-20,-15,31,2.35E-12
-20,-15,32,3.63E-13
-20,-15,1,0
-20,-15,2,0
-20,-15,3,0
-20,-15,4,0.006856204
-20,-15,5,0.039757528
-20,-15,6,0.045329991
-20,-15,7,0.042289332
-20,-15,8,0.056566412
-20,-15,9,0.055033187
-20,-15,10,0.033562892
-20,-15,11,0.005244606
-20,-15,12,0
-20,-15,13,0
-20,-15,14,0.000878212
-20,-15,15,0.000225217
-20,-15,16,0
-20,-15,17,0
-20,-15,18,0
-20,-15,19,1.82E-06
-20,-15,20,8.83E-07
-20,-15,21,4.04E-08
-20,-15,22,0
-20,-15,23,0
-20,-15,24,1.82E-09
-20,-15,25,2.71E-09
-20,-15,26,4.95E-10
-20,-15,27,0
-20,-15,28,0
-20,-15,29,0
-20,-15,30,6.55E-12
-20,-15,31,2.35E-12
-20,-15,32,3.63E-13
-20,-14,1,0.000451744
-20,-14,2,0
-20,-14,3,0
-20,-14,4,0
-20,-14,5,0.016878536
-20,-14,6,0.116374474
-20,-14,7,0.181317925
-20,-14,8,0.115672602
-20,-14,9,0.036281462
-20,-14,10,0.005275992
-20,-14,11,0
-20,-14,12,0
-20,-14,13,0
-20,-14,14,9.44E-05
-20,-14,15,2.80E-05
-20,-14,16,0
-20,-14,17,0
-20,-14,18,0
-20,-14,19,1.78E-07
-20,-14,20,1.03E-07
-20,-14,21,8.03E-09
-20,-14,22,0
-20,-14,23,0
-20,-14,24,1.00E-10
-20,-14,25,3.00E-10
-20,-14,26,6.47E-11
-20,-14,27,0
-20,-14,28,0
-20,-14,29,0
-20,-14,30,6.77E-13
-20,-14,31,2.82E-13
-20,-14,32,6.00E-14
-20,-14,1,0.000451744
-20,-14,2,0
-20,-14,3,0
-20,-14,4,0
-20,-14,5,0.016878536
-20,-14,6,0.116374474
-20,-14,7,0.181317925
-20,-14,8,0.115672602
-20,-14,9,0.036281462
-20,-14,10,0.005275992
-20,-14,11,0
-20,-14,12,0
-20,-14,13,0
-20,-14,14,9.44E-05
-20,-14,15,2.80E-05
-20,-14,16,0
-20,-14,17,0
-20,-14,18,0
-20,-14,19,1.78E-07
-20,-14,20,1.03E-07
-20,-14,21,8.03E-09
-20,-14,22,0
-20,-14,23,0
-20,-14,24,1.00E-10
-20,-14,25,3.00E-10
-20,-14,26,6.47E-11
-20,-14,27,0
-20,-14,28,0
-20,-14,29,0
-20,-14,30,6.77E-13
-20,-14,31,2.82E-13
-20,-14,32,6.00E-14
-20,-13,1,0.000671592
-20,-13,2,0
-20,-13,3,0
-20,-13,4,0
-20,-13,5,0.021683439
-20,-13,6,0.164815586
-20,-13,7,0.195174561
-20,-13,8,0.059558543
-20,-13,9,0
-20,-13,10,0
-20,-13,11,0
-20,-13,12,0.000360283
-20,-13,13,0.000216396
-20,-13,14,1.83E-05
-20,-13,15,0
-20,-13,16,0
-20,-13,17,1.63E-07
-20,-13,18,6.25E-07
-20,-13,19,1.39E-07
-20,-13,20,0
-20,-13,21,0
-20,-13,22,0
-20,-13,23,1.40E-09
-20,-13,24,5.83E-10
-20,-13,25,7.75E-12
-20,-13,26,0
-20,-13,27,0
-20,-13,28,1.84E-12
-20,-13,29,1.88E-12
-20,-13,30,2.92E-13
-20,-13,31,0
-20,-13,32,0
-20,-13,1,0.000671592
-20,-13,2,0
-20,-13,3,0
-20,-13,4,0
-20,-13,5,0.021683439
-20,-13,6,0.164815586
-20,-13,7,0.195174561
-20,-13,8,0.059558543
-20,-13,9,0
-20,-13,10,0
-20,-13,11,0
-20,-13,12,0.000360283
-20,-13,13,0.000216396
-20,-13,14,1.83E-05
-20,-13,15,0
-20,-13,16,0
-20,-13,17,1.63E-07
-20,-13,18,6.25E-07
-20,-13,19,1.39E-07
-20,-13,20,0
-20,-13,21,0
-20,-13,22,0
-20,-13,23,1.40E-09
-20,-13,24,5.83E-10
-20,-13,25,7.75E-12
-20,-13,26,0
-20,-13,27,0
-20,-13,28,1.84E-12
-20,-13,29,1.88E-12
-20,-13,30,2.92E-13
-20,-13,31,0
-20,-13,32,0
-20,-12,1,0
-20,-12,2,0
-20,-12,3,0
-20,-12,4,0.006000516
-20,-12,5,0.032612328
